TERM,CRN,COURSE_NO,SECT_TYPE,SECTION_NO,CAMPUS,SCHEDULE_TYPE,INSTRUCTIONAL_METHOD,MAX_ENROLLMENT,CURRENT_ENROLLMENT,SEAT_AVAIL,WAIT_CAP,WAIT_CURR,MEETING_TIMES,BEGIN_TIME,END_TIME,ROOM_NO,INS_ID
202010,10142,BIOM426,CLAS,L51,F,LC,English,0,21,-21,0,0,Sun  Tue,14:00,14:50,C01-E202,13666
202010,10143,BIOM426,LAB,B51,F,LB,English,0,9,-9,0,0,Mon,11:00,13:50,C01-D122,13666
202010,10144,BIOM346,CLAS,L51,F,LC,English,0,26,-26,0,0,Mon  Wed,8:00,9:15,C01-E203,10544
202010,10145,BIOM346,LAB,B51,F,LB,English,0,13,-13,0,0,Sun,11:00,13:50,C01-D120,10544
202010,10146,BIOM346,LAB,B52,F,LB,English,0,13,-13,0,0,Tue,11:00,13:50,C01-D120,10544
202010,10147,BIOM452,CLAS,L51,F,LC,English,0,30,-30,0,0,Sun  Tue,8:00,8:50,C01-E202,13655
202010,10148,BIOM452,LAB,B51,F,LB,English,0,16,-16,0,0,Wed,14:00,16:50,C01-D128,13655
202010,10150,NUTR451,CLAS,L51,F,LC,English,25,25,0,0,0,Mon  Wed,9:30,10:45,I06-G.CL.04,16799
202010,10151,MATH101,CLAS,L51,F,LC,English,40,40,0,0,0,Sun  Tue,14:00,15:15,C01-E203,10553
202010,10152,MATH101,CLAS,L54,F,LC,English,40,35,5,0,0,Mon  Wed,9:30,10:45,C01-B230,10593
202010,10153,MATH102,CLAS,L51,F,LC,English,40,44,-4,0,0,Sun  Tue,14:00,15:15,C01-D212,18138
202010,10154,MATH102,CLAS,L53,F,LC,English,40,37,3,0,0,Mon  Wed,8:00,9:15,C01-D212,18138
202010,10155,MATH119,CLAS,L51,F,LC,English,50,34,16,0,0,Mon  Wed,8:00,9:15,C01-D210,18425
202010,10156,MATH119,CLAS,L52,F,LC,English,50,47,3,0,0,Mon  Wed,8:00,9:15,C01-E206,14986
202010,10157,MATH211,CLAS,L51,F,LC,English,50,37,13,0,0,Sun  Tue,14:00,15:15,C01-B225,14374
202010,10158,MATH211,CLAS,L52,F,LC,English,40,20,20,0,0,Sun  Tue  Thr,13:00,13:50,C01-E202,13633
202010,10159,MATH217,CLAS,L51,F,LC,English,45,30,15,0,0,Sun  Tue,14:00,15:20,C01-D211,18137
202010,10160,MATH217,CLAS,L52,F,LC,English,45,39,6,0,0,Mon  Wed,11:00,12:20,C01-D216,18137
202010,10160,MATH217,CLAS,L52,F,LC,English,45,39,6,0,0,Sun,13:00,13:50,C01-B230,18137
202010,10161,MATH231,CLAS,L51,F,LC,English,40,39,1,0,0,Sun  Tue,14:00,15:15,C01-D201,14416
202010,10162,MATH101,CLAS,L02,M,LC,English,40,40,0,0,0,Mon  Wed,8:00,9:15,B05-0213,10553
202010,10163,MATH119,CLAS,L02,M,LC,English,45,40,5,0,0,Mon  Wed,11:00,12:15,BCR-I110,16487
202010,10164,MATH211,CLAS,L01,M,LC,English,50,41,9,0,0,Sun  Tue  Thr,12:00,12:50,BCR-E113,14374
202010,10165,MATH211,CLAS,L02,M,LC,English,55,53,2,0,0,Mon  Wed,8:00,9:15,BCR-E112,10254
202010,10166,MATH217,CLAS,L01,M,LC,English,45,39,6,0,0,Tue,12:00,13:50,BCR-I111,18171
202010,10167,MATH217,CLAS,L02,M,LC,English,45,25,20,0,0,Mon  Wed,8:00,9:20,H12-0172,18171
202010,10167,MATH217,CLAS,L02,M,LC,English,45,25,20,0,0,Thr,13:00,13:50,BCR-I110,18171
202010,10168,ENGL150,CLAS,L51,F,LC,English,30,27,3,0,0,Sun  Tue  Thr,9:00,9:50,GCR-36,12412
202010,10169,ENGL150,CLAS,L54,F,LC,English,30,30,0,0,0,Sun  Tue  Thr,12:00,12:50,GCR-36,12412
202010,10170,SOCI200,CLAS,L51,F,LC,Arabic,75,71,4,0,0,Sun  Tue  Thr,10:00,10:50,GCR-32,14744
202010,10171,CHEM101,CLAS,L01,M,LC,English,45,38,7,0,0,Sun  Tue  Thr,8:00,8:50,H12-0162,14382
202010,10172,CHEM103,LAB,L01,M,LB,English,20,19,1,0,0,Sun,8:00,10:50,BCR-E210,10386
202010,10173,CHEM103,LAB,L03,M,LB,English,20,20,0,0,0,Mon,9:30,12:20,BCR-E210,10386
202010,10174,SOCI360,CLAS,L51,F,LC,Arabic,50,49,1,0,0,Mon  Wed,11:00,12:15,GCR-34,10587
202010,10175,SOCI361,CLAS,L51,F,LC,Arabic,40,60,-20,0,0,Mon  Wed,9:30,10:45,GCR-25,11678
202010,10176,CHEM211,LAB,B01,M,LB,English,15,5,10,0,0,Sun,15:30,18:20,BCR-E217,16330
202010,10177,SOCI462,CLAS,L51,F,LC,Arabic,40,42,-2,0,0,Mon  Wed,15:30,16:45,C11-0101,15466
202010,10178,SOWO101,CLAS,L51,F,LC,Arabic,60,53,7,0,0,Sun  Tue  Thr,10:00,10:50,GCR-17,15216
202010,10179,BIOL101,CLAS,L52,F,LC,English,45,42,3,0,0,Mon  Wed,9:30,10:45,C01-D216,16026
202010,10180,BIOL101,CLAS,L51,F,LC,English,45,37,8,0,0,Mon  Wed,8:00,9:15,C01-B230,16158
202010,10181,BIOL101,LAB,B54,F,LB,English,12,10,2,0,0,Mon,9:30,12:20,C01-C106,13620
202010,10182,BIOL101,LAB,B56,F,LB,English,12,11,1,0,0,Mon,14:00,16:50,C01-C115,15627
202010,10183,BIOL101,LAB,B51,F,LB,English,12,12,0,0,0,Sun,11:00,13:50,C01-C106,14473
202010,10184,BIOL101,LAB,B52,F,LB,English,12,11,1,0,0,Sun,14:00,16:50,C01-C106,15627
202010,10185,BIOL221,CLAS,L51,F,LC,English,53,54,-1,0,0,Sun  Tue,8:00,8:50,C01-D217,14415
202010,10186,BIOL221,LAB,B51,F,LB,English,15,15,0,0,0,Sun,11:00,13:50,C01-C109,16662
202010,10187,BIOL241,CLAS,L51,F,LC,English,48,39,9,0,0,Sun  Tue,9:00,9:50,C01-D217,10383
202010,10188,BIOL362,CLAS,L51,F,LC,English,48,41,7,0,0,Mon  Wed,9:30,10:45,C01-C201,10384
202010,10189,BIOL362,LAB,B51,F,LB,English,14,13,1,0,0,Tue,11:00,13:50,C01-C106,12853
202010,10190,CHEM103,LAB,L51,F,LB,English,15,20,-5,0,0,Tue,9:00,11:50,C01-B105,10386
202010,10191,CHEM103,LAB,L52,F,LB,English,20,16,4,0,0,Sun,9:00,11:50,C01-C213,13150
202010,10192,CHEM103,LAB,L53,F,LB,English,20,20,0,0,0,Thr,12:00,14:50,C01-B105,13150
202010,10193,CHEM103,LAB,L54,F,LB,English,20,19,1,0,0,Tue,9:00,11:50,C01-C213,10306
202010,10194,CHEM103,CLAS,L55,F,LB,English,12,12,0,0,0,Thr,12:00,14:50,C01-C213,15428
202010,10195,CHEM211,LAB,B52,F,LB,English,20,19,1,0,0,Mon,14:00,16:50,C01-B109,16274
202010,10196,CHEM101,CLAS,L54,F,LC,English,45,42,3,0,0,Mon  Wed,14:00,15:15,C01-B229,14307
202010,10197,PHYS110,CLAS,L51,F,LC,English,45,45,0,0,0,Mon  Wed,8:00,9:20,C01-D217,10118
202010,10198,PHYS111,LAB,L51,F,LB,English,12,14,-2,0,0,Sun,14:00,16:50,C01-A113,13731
202010,10199,PHYS191,CLAS,L51,F,LC,English,62,58,4,0,0,Mon  Wed,9:30,10:50,C01-D218,10664
202010,10200,PHYS191,CLAS,L52,F,LC,English,62,61,1,0,0,Sun  Tue  Thr,12:00,12:50,C01-D217,10664
202010,10201,PHYS191,CLAS,L53,F,LC,English,62,58,4,0,0,Mon  Wed,9:30,10:50,C01-D217,10118
202010,10202,PHYS192,LAB,L51,F,LB,English,18,18,0,0,0,Mon,14:00,16:50,C01-A114,16625
202010,10203,PHYS192,LAB,L52,F,LB,English,18,18,0,0,0,Wed,14:00,16:50,C01-A114,14472
202010,10204,PHYS193,CLAS,L51,F,LC,English,52,46,6,0,0,Mon  Wed,9:30,10:50,C01-D210,12800
202010,10205,PHYS193,CLAS,L52,F,LC,English,52,50,2,0,0,Sun  Tue  Thr,12:00,12:50,C01-D215,15264
202010,10206,PHYS194,LAB,L53,F,LB,English,18,17,1,0,0,Sun,14:00,16:50,C01-A117,16625
202010,10207,SOWO101,CLAS,L52,F,LC,Arabic,60,55,5,0,0,Sun  Tue  Thr,12:00,12:50,GCR-35,16017
202010,10208,GENG106,LAB,B01,M,LB,English,22,20,2,0,0,Mon,14:00,16:50,BCR-H209,10512
202010,10209,GENG106,LAB,B02,M,LB,English,23,21,2,0,0,Mon,17:00,19:50,BCR-H209,10512
202010,10210,PHYS191,CLAS,L01,M,LC,English,47,46,1,0,0,Sun  Tue  Thr,9:00,9:50,B05-0213,12798
202010,10211,PHYS191,CLAS,L02,M,LC,English,52,51,1,0,0,Mon  Wed,11:00,12:20,B05-0213,12798
202010,10212,PHYS192,LAB,L01,M,LB,English,18,19,-1,0,0,Mon,14:00,16:50,BCR-D215,10589
202010,10213,PHYS192,LAB,L03,M,LB,English,18,19,-1,0,0,Sun,12:00,14:50,BCR-D215,18149
202010,10214,PHYS192,LAB,L04,M,LB,English,18,17,1,0,0,Tue,12:00,14:50,BCR-D215,18149
202010,10215,PHYS193,CLAS,L02,M,LC,English,45,43,2,0,0,Mon  Wed,11:00,12:20,BCR-I111,12800
202010,10216,PHYS194,LAB,L01,M,LB,English,18,22,-4,0,0,Sun,14:00,16:50,BCR-E206,10589
202010,10217,PHYS194,LAB,L02,M,LB,English,18,20,-2,0,0,Mon,14:00,16:50,BCR-E206,16414
202010,10218,PHYS194,LAB,L03,M,LB,English,18,19,-1,0,0,Tue,14:00,16:50,BCR-E206,16625
202010,10219,ECON111,CLAS,L52,F,LC,Arabic,49,41,8,0,0,Mon  Wed,17:00,18:15,H08-B204,15367
202010,10220,ENGL202,CLAS,104,F,LC,English,25,24,1,0,0,Sun  Tue  Thr,9:00,9:50,D05-0327,16059
202010,10221,ENGL202,CLAS,102,F,LC,English,25,22,3,0,0,Mon  Wed,8:00,9:15,D05-0327,16059
202010,10222,ENGL203,CLAS,101,F,LC,English,25,13,12,0,0,Sun  Tue  Thr,8:00,8:50,D01-0205,12005
202010,10223,ENGL202,CLAS,1,M,LC,English,27,23,4,0,0,Sun  Tue  Thr,8:00,8:50,B05-0212,15989
202010,10224,CMPS303,CLAS,L51,F,LC,English,36,32,4,0,0,Sun  Tue  Thr,10:00,10:50,C07-0248,10500
202010,10225,SOCI261,CLAS,L51,F,LC,Arabic,40,42,-2,0,0,Sun  Tue  Thr,9:00,9:50,C01-F110,15339
202010,10226,SOCI120,CLAS,L51,F,LC,Arabic,75,73,2,0,0,Mon  Wed,9:30,10:45,GCR-22,18722
202010,10227,SOCI120,CLAS,L01,M,LC,Arabic,75,58,17,0,0,Sun  Tue,14:00,15:15,H12-0165,18722
202010,10228,SOCI467,CLAS,L51,F,LC,Arabic,75,72,3,0,0,Sun  Tue  Thr,12:00,12:50,GCR-32,15466
202010,10229,GENG106,LAB,B52,F,LB,English,23,20,3,0,0,Mon,17:00,19:50,C01-A220,19292
202010,10230,INTA101,CLAS,L01,M,LC,Arabic,70,64,6,0,0,Mon  Wed,8:00,9:15,H12-0171,18145
202010,10231,INTA102,CLAS,L51,F,LC,Arabic,75,76,-1,0,0,Mon  Wed,8:00,9:15,GCR-29,18440
202010,10232,INTA100,CLAS,L51,F,LC,Arabic,75,71,4,0,0,Mon  Wed,9:30,10:45,GCR-13,18467
202010,10233,PHAR310,CLAS,L51,F,LC,English,34,33,1,0,0,Mon,9:30,11:20,I06-G.CL.06,17877
202010,10234,PHAR320,CLAS,L51,F,LC,English,36,34,2,0,0,Sun  Tue  Thr,8:00,8:50,I06-G.CL.06,16219
202010,10235,PHAR340,CLAS,L51,F,LC,English,36,32,4,0,0,Sun,11:00,13:50,I06-G.CL.06,13143
202010,10236,PHAR380,CLAS,L51,F,LC,English,36,33,3,0,0,Sun  Tue  Thr,10:00,10:50,I06-G.CL.06,15296
202010,10237,PHAR390,CLAS,L51,F,LC,English,36,32,4,0,0,Wed,8:00,9:50,I06-G.CL.06,16281
202010,10238,PHAR200,CLAS,L51,F,LC,English,36,35,1,0,0,Sun,8:00,9:20,I06-G.CL.08,13046
202010,10238,PHAR200,CLAS,L51,F,LC,English,36,35,1,0,0,Tue,9:00,10:20,I06-G.CL.08,13046
202010,10239,PHAR230,CLAS,L51,F,LC,English,36,35,1,0,0,Sun,13:00,14:50,I06-G.CL.08,12645
202010,10240,PHAR240,CLAS,L51,F,LC,English,36,35,1,0,0,Mon,14:00,16:50,I06-G.CL.08,18129
202010,10241,INTA101,CLAS,L52,F,LC,English,70,13,57,0,0,Mon  Wed,11:00,12:15,GCR-12,12040
202010,10242,PHAR220,CLAS,L51,F,LC,English,36,35,1,0,0,Sun,10:00,10:50,I06-G.CL.08,13843
202010,10243,MAKT101,CLAS,L52,F,LC,English,35,29,6,0,0,Mon  Wed,11:00,12:15,H08-B210,15272
202010,10244,GEOG442,CLAS,L51,F,LC,English,45,26,19,0,0,Sun  Tue,14:00,15:15,B04-0211,12805
202010,10245,CVEN320,CLAS,L01,M,LL,English,35,31,4,0,0,Mon  Wed,11:00,12:20,B05-0234,14315
202010,10245,CVEN320,CLAS,L01,M,LL,English,35,31,4,0,0,Tue,14:00,14:50,B05-0234,14315
202010,10246,LAWC214,CLAS,L52,F,LC,Arabic,50,47,3,0,0,Mon  Wed,11:00,12:15,H08-B211,18678
202010,10248,GEOG442,CLAS,L01,M,LC,English,45,6,39,0,0,Sun  Tue,14:00,15:15,H12-0162,10579
202010,10249,GEOL101,CLAS,L01,M,LC,English,30,17,13,0,0,Sun  Tue,10:00,10:50,BCR-G122,17921
202010,10250,BIOL101,CLAS,L01,M,LC,English,40,29,11,0,0,Mon  Wed,8:00,9:15,BCR-C201,16026
202010,10251,BIOL101,LAB,B01,M,LB,English,20,18,2,0,0,Mon,14:00,16:50,BCR-C202,16002
202010,10252,BIOL322,CLAS,L51,F,LC,English,55,50,5,0,0,Sun  Tue,8:00,8:50,C01-C201,18203
202010,10253,BIOL322,LAB,B51,F,LB,English,13,13,0,0,0,Sun,11:00,13:50,C01-C214,16352
202010,10254,SOCI460,CLAS,L51,F,LC,Arabic,40,41,-1,0,0,Sun  Tue,14:00,15:15,H08-A205,16839
202010,10255,PHAR405,CLAS,L51,F,LC,English,36,35,1,0,0,Mon,11:00,12:20,I06-F.CL.04,15297
202010,10256,PHAR410,CLAS,L51,F,LC,English,35,34,1,0,0,Sun,8:00,9:50,I06-F.CL.04,18611
202010,10257,PHAR415,CLAS,L51,F,LC,English,36,34,2,0,0,Sun    Thr,11:00,11:50,I06-F.CL.04,17509
202010,10258,PHAR420,CLAS,L51,F,LC,English,34,34,0,0,0,Sun    Thr,12:00,13:50,I06-F.CL.04,17509
202010,10258,PHAR420,CLAS,L51,F,LC,English,34,34,0,0,0,Tue,12:00,12:50,I06-F.CL.04,17509
202010,10259,PHAR440,CLAS,L51,F,LC,English,35,34,1,0,0,Wed,9:30,12:20,I06-F.CL.04,12454
202010,10260,PHAR445,LAB,L51,F,LB,English,0,23,-23,0,0,Tue,13:00,14:50,I06-F.CL.04,12753
202010,10261,PHAR450,CLAS,L51,F,LC,English,37,35,2,0,0,Mon,8:00,9:50,I06-F.CL.04,13047
202010,10262,PHAR480,CLAS,L51,F,LC,English,36,34,2,0,0,Sun    Thr,14:00,15:20,I06-F.CL.04,15456
202010,10263,PHAR490,CLAS,L51,F,LC,English,34,34,0,0,0,Tue,10:00,11:50,I06-F.CL.04,15456
202010,10264,PHYS194,LAB,L52,F,LB,English,18,18,0,0,0,Wed,14:00,16:50,C01-A117,16414
202010,10265,ACCT221,CLAS,L51,F,LC,English,50,41,9,0,0,Mon  Wed,11:00,12:15,H08-A221,10358
202010,10266,MATH119,CLAS,L53,F,LC,English,50,47,3,0,0,Mon  Wed,11:00,12:15,C01-D215,14986
202010,10267,MIST201,CLAS,L01,M,LC,English,40,34,6,0,0,Mon  Wed,9:30,10:45,H08-D105,16224
202010,10268,ACCT331,CLAS,L01,M,LC,English,45,19,26,0,0,Sun  Tue  Thr,12:00,12:50,H08-D214,16814
202010,10269,MIST606,CLAS,L01,M,LC,English,30,18,12,0,0,Tue,18:00,20:50,H08-E204,16788
202010,10270,NUTR491,CLAS,L51,F,SM,English,23,23,0,0,0,Sun,12:00,12:50,C01-A227,17897
202010,10271,NUTR490,CLAS,L52,F,SP,English,3,3,0,0,0,,:,:,-,16799
202010,10272,MCOM223,CLAS,L52,F,LC,Arabic,29,28,1,0,0,Sun  Tue,14:00,15:15,C04-0246,12112
202010,10273,INTA470,CLAS,L51,F,LC,Arabic,65,65,0,0,0,Sun  Tue,14:00,15:15,GCR-30,14544
202010,10275,BIOM402,CLAS,L51,F,LC,English,0,23,-23,0,0,Mon  Wed,14:00,14:50,C01-E203,18654
202010,10276,FINA303,CLAS,L52,F,LC,Arabic,44,44,0,0,0,Sun  Tue  Thr,11:00,11:50,H08-A104,14354
202010,10277,INTA313,CLAS,L51,F,LC,Arabic,65,73,-8,0,0,Mon  Wed,9:30,10:45,GCR-14,18702
202010,10278,PHAR370,CLAS,L51,F,LC,English,36,32,4,0,0,Sun  Tue  Thr,9:00,9:50,I06-G.CL.06,12918
202010,10279,PHAR470,CLAS,L51,F,LC,English,34,34,0,0,0,Wed,8:00,8:50,I06-F.CL.04,16131
202010,10280,CMPS151,CLAS,L52,F,LC,English,42,33,9,0,0,Sun  Tue,8:00,8:50,C07-0138,10514
202010,10281,CMPS151,CLAS,L01,M,LC,English,60,53,7,0,0,Sun  Tue,9:00,9:50,BCR-I111,10439
202010,10282,CMPS151,CLAS,L51,F,LC,English,50,49,1,0,0,Sun  Tue,10:00,10:50,GCR-24,10439
202010,10283,ARCT120,CLAS,L51,F,LL,English,18,17,1,0,0,Sun  Tue,8:00,11:20,C07-0158,18692
202010,10284,GENG231,LAB,B51,F,LB,English,20,20,0,0,0,Sun,8:00,10:50,C01-A224,14697
202010,10285,GENG231,LAB,B52,F,LB,English,20,18,2,0,0,Tue,8:00,10:50,C01-A224,14697
202010,10286,ENGL202,CLAS,6,M,LC,English,27,21,6,0,0,Mon  Wed,17:00,18:15,B05-0212,16109
202010,10287,ENGL202,CLAS,113,F,LC,English,25,21,4,0,0,Sun  Tue  Thr,14:00,14:50,D01-0205,14422
202010,10288,ENGL202,CLAS,114,F,LC,English,25,17,8,0,0,Sun  Tue  Thr,15:30,16:20,D05-0327,13348
202010,10289,ENGL203,CLAS,111,F,LC,English,25,18,7,0,0,Mon  Wed,17:00,18:15,D01-0205,15206
202010,10290,ENGL203,CLAS,112,F,LC,English,25,24,1,0,0,Sun  Tue  Thr,13:00,13:50,D01-0205,12799
202010,10291,EDUC315,CLAS,L51,F,LC,Arabic,40,39,1,0,0,Mon  Wed,11:00,12:15,B04-0211,10223
202010,10292,ARAB110,CLAS,L51,F,LC,Arabic,40,36,4,0,0,Sun  Tue  Thr,12:00,12:50,C04-0119,12840
202010,10293,PHYS193,CLAS,L01,M,LC,English,45,29,16,0,0,Sun  Tue  Thr,8:00,8:50,H12-0167,12800
202010,10294,DAWA117,CLAS,L51,F,LC,Arabic,53,42,11,0,0,Mon  Wed,8:00,9:15,C11-0333,16438
202010,10295,LAWC315,CLAS,L01,M,LC,Arabic,50,41,9,0,0,Sun  Tue  Thr,12:00,12:50,H08-D213,18471
202010,10296,LAWC101,CLAS,L52,F,LC,Arabic,50,42,8,0,0,Mon  Wed,15:30,16:45,H08-B212,18123
202010,10297,LAWC222,CLAS,L51,F,LC,Arabic,50,46,4,0,0,Sun  Tue  Thr,8:00,8:50,H08-B207,16877
202010,10298,LAWC315,CLAS,L51,F,LC,Arabic,50,48,2,0,0,Sun  Tue  Thr,9:00,9:50,B13-0203,12756
202010,10299,ENGL150,CLAS,L52,F,LC,English,30,29,1,0,0,Sun  Tue  Thr,13:00,13:50,GCR-36,12412
202010,10300,SOCI121,CLAS,L51,F,LC,Arabic,75,63,12,0,0,Mon  Wed,9:30,10:45,GCR-16,10314
202010,10301,MAGT405,CLAS,L52,F,LC,English,55,23,32,0,0,Sun  Tue,17:00,18:15,H08-A220,18891
202010,10302,BIOL221,CLAS,L01,M,LC,English,10,4,6,0,0,Sun  Tue,9:00,9:50,BCR-G122,18182
202010,10303,BIOL221,LAB,B01,M,LB,English,10,4,6,0,0,Tue,15:30,18:20,BCR-C202,18182
202010,10304,MATH104,CLAS,L52,F,LC,English,40,23,17,0,0,Mon  Wed,14:00,15:20,C01-B226,10307
202010,10305,CVEN210,CLAS,L01,M,LC,English,40,36,4,0,0,Mon  Wed,11:00,11:50,H12-0172,12098
202010,10306,CVEN210,LAB,B01,M,LB,English,14,14,0,0,0,Tue,14:00,16:50,BCR-I103,12098
202010,10307,CVEN213,CLAS,L01,M,LL,English,40,42,-2,0,0,Sun  Tue  Thr,8:00,8:50,B05-0234,10343
202010,10307,CVEN213,CLAS,L01,M,LL,English,40,42,-2,0,0,Thr,11:00,11:50,BCR-E113,10343
202010,10308,CVEN420,CLAS,L01,M,LL,English,28,20,8,0,0,Mon,14:00,15:20,BCR-I212,10150
202010,10308,CVEN420,CLAS,L01,M,LL,English,28,20,8,0,0,Wed,14:00,16:20,BCR-I212,10150
202010,10310,MAGT101,CLAS,L02,M,LC,English,45,21,24,0,0,Sun  Tue  Thr,10:00,10:50,H08-D103,16222
202010,10311,ECON112,CLAS,L01,M,LC,Arabic,50,47,3,0,0,Mon  Wed,14:00,15:15,H08-D204,16163
202010,10312,ACCT110,CLAS,L01,M,LC,English,45,31,14,0,0,Mon  Wed,11:00,12:15,H08-E203,10407
202010,10313,GENG300,LAB,B01,M,LB,English,22,21,1,0,0,Tue,15:30,18:20,BCR-H209,13314
202010,10314,EDEL607,CLAS,L01,M,LC,Arabic,30,14,16,0,0,Mon,15:30,18:20,B04-0204,10628
202010,10315,EDEL609,CLAS,L01,M,LC,Arabic,30,14,16,0,0,Tue,15:30,18:20,B04-0212,17603
202010,10316,SPED601,CLAS,L01,M,LC,Arabic,20,14,6,0,0,Wed,15:30,18:20,B04-0201,18408
202010,10317,SPED602,CLAS,L01,M,LC,Arabic,20,16,4,0,0,Mon,15:30,18:20,B04-0126,10424
202010,10318,MECH342,CLAS,L01,M,LC,English,30,21,9,0,0,Sun  Tue  Thr,9:00,9:50,B05-0234,10243
202010,10319,MECH342,LAB,B01,M,LB,English,25,25,0,0,0,Sun,13:00,14:50,BCR-E112,10624
202010,10321,MECH343,LAB,B01,M,LB,English,20,19,1,0,0,Mon,14:00,15:50,BCR-E201,10620
202010,10322,MECH421,LAB,B01,M,LB,English,13,9,4,0,0,Mon,14:00,16:50,BCR-G209,15193
202010,10323,MECH448,LAB,B01,M,LB,English,7,7,0,0,0,Sun,8:00,10:50,BCR-F224,10620
202010,10324,MECH480,CLAS,L03,M,SP,English,3,3,0,0,0,Thr,8:00,9:50,BCR-E113,12258
202010,10325,BIOM212,CLAS,L51,F,LC,English,0,15,-15,0,0,Mon  Wed,14:00,14:50,C01-E202,10615
202010,10326,BIOM212,LAB,B51,F,LB,English,0,15,-15,0,0,Thr,9:00,11:50,C01-D118,10615
202010,10327,ELEC201,CLAS,L01,M,LC,English,30,48,-18,0,0,Sun  Tue,11:00,11:50,H12-0161,15692
202010,10328,ELEC201,LAB,B01,M,LB,English,15,15,0,0,0,Wed,15:30,18:20,BCR-G210,15692
202010,10329,BIOM497,CLAS,L51,F,SP,English,2,3,-1,0,0,,:,:,-,15984
202010,10330,ELEC351,CLAS,L01,M,LC,English,20,34,-14,0,0,Sun  Tue,9:00,9:50,BCR-I110,10360
202010,10331,ELEC351,LAB,B01,M,LB,English,20,20,0,0,0,Thr,15:30,18:20,H12-0164,10360
202010,10332,ELEC498,CLAS,L02,M,SP,English,3,3,0,0,0,,:,:,-,12900
202010,10333,ELEC313,LAB,L02,M,LB,English,10,18,-8,0,0,Tue,15:30,18:20,BCR-F106,11773
